0.0043747	0.064085	1.0158	0.070186	4.9586	0.072554	3.1659e-05	3.0776e-05	1.9952e-06	0.99229	1.4832	0.24094	9.2753
0.0039578	0.065583	1.0042	0.068286	5.0063	0.070971	3.1336e-05	3.1767e-05	1.9649e-06	1.0047	1.4814	0.25557	9.3406
0.0042119	0.063922	0.99843	0.069055	4.9342	0.07498	3.1957e-05	3.1421e-05	1.9834e-06	1.005	1.5014	0.23429	8.8304
0.0038781	0.068001	1.0032	0.071241	5.0001	0.07066	3.143e-05	3.1478e-05	1.9486e-06	0.99026	1.4999	0.23376	5.9195
0.004059	0.066645	1.006	0.075295	4.984	0.070719	3.158e-05	3.1706e-05	1.9675e-06	1.0301	1.4732	0.24604	2.8707
0.004064	0.065976	1.0193	0.07013	5.068	0.073066	3.1418e-05	3.1212e-05	1.9897e-06	0.98082	1.4852	0.23172	1.5105
0.003851	0.067114	1.0121	0.072419	5.1528	0.066679	3.1258e-05	3.0974e-05	2.0201e-06	1.0038	1.5218	0.23123	1.4685
0.0038624	0.066147	0.99832	0.071713	4.9563	0.069135	3.1745e-05	3.154e-05	1.9497e-06	0.99117	1.4912	0.23337	4.0265
0.0039134	0.064611	0.98904	0.070366	5.1016	0.074015	3.1146e-05	3.1914e-05	2.0273e-06	1.019	1.4924	0.22355	2.3212
0.0037794	0.06776	0.98768	0.072594	5.0073	0.071162	3.2512e-05	3.1335e-05	1.9319e-06	0.97893	1.5286	0.22816	2.5973
0.0043014	0.063847	0.9982	0.070226	4.9322	0.069056	3.1027e-05	3.1474e-05	1.9378e-06	1.0069	1.4839	0.23659	8.2928
0.0040888	0.070913	1.0263	0.07128	4.9104	0.073324	3.1382e-05	3.1442e-05	1.9386e-06	1.0056	1.4821	0.24057	1.6478
